"activity","subject_id","domain","average_mean","average_std_dev"
"WALKING",4,"tBodyAcc",0.0507796675941667,-0.368636504978333
"WALKING",4,"tBodyAccJerk",0.0268470843888889,-0.423199708871667
"WALKING",4,"tBodyAccJerkMag",-0.366700879833333,-0.316918956
"WALKING",4,"tBodyAccMag",-0.312050574166667,-0.527679103166667
"WALKING",4,"tBodyGyro",-0.00797368917205556,-0.609639659277778
"WALKING",4,"tBodyGyroJerk",-0.069928563555,-0.646738378888889
"WALKING",4,"tBodyGyroJerkMag",-0.6813040365,-0.7301463685
"WALKING",4,"tBodyGyroMag",-0.49779220106,-0.553116111166667
"WALKING",4,"tGravityAcc",0.335303260977778,-0.971585942611111
"WALKING",4,"tGravityAccMag",-0.312050574166667,-0.527679103166667
"WALKING",5,"fBodyAcc",-0.256191106857738,-0.245991543144643
"WALKING",5,"fBodyAccJerk",-0.372168992056786,-0.336447225207738
"WALKING",5,"fBodyAccMag",-0.304992488892857,-0.519636926071429
"WALKING",5,"fBodyBodyAccJerkMag",-0.269481661080357,-0.305685376071429
"WALKING",5,"fBodyBodyGyroJerkMag",-0.548053574821429,-0.455665300892857
"WALKING",5,"fBodyBodyGyroMag",-0.484262828928571,-0.589741506785714
"WALKING",5,"fBodyGyro",-0.366582499690476,-0.484147748630952
"WALKING",5,"tBodyAcc",0.0509385126791488,-0.224790522558929
"WALKING",5,"tBodyAccJerk",0.0227842297230357,-0.335608695352381
"WALKING",5,"tBodyAccJerkMag",-0.288333024071429,-0.282242276785714
"WALKING",5,"tBodyAccMag",-0.158338674394643,-0.377178733392857
"WALKING",5,"tBodyGyro",-0.0121206550127381,-0.438066714285714
"WALKING",5,"tBodyGyroJerk",-0.0606882494130952,-0.362267357006548
"WALKING",5,"tBodyGyroJerkMag",-0.444532485357143,-0.48919974625
"WALKING",5,"tBodyGyroMag",-0.355933083571429,-0.492176823571429
"WALKING",5,"tGravityAcc",0.291553636933929,-0.968504886726191
"WALKING",5,"tGravityAccMag",-0.158338674394643,-0.377178733392857
"WALKING",6,"fBodyAcc",-0.181890955178363,-0.26466755652848
"WALKING",6,"fBodyAccJerk",-0.255918588708772,-0.256624660176023
"WALKING",6,"fBodyAccMag",-0.201386607649123,-0.421683093508772
"WALKING",6,"fBodyBodyAccJerkMag",-0.055401423331579,-0.0964999702982456
"WALKING",6,"fBodyBodyGyroJerkMag",-0.366500534122807,-0.408078906482456
"WALKING",6,"fBodyBodyGyroMag",-0.329681123368421,-0.510648322631579
"WALKING",6,"fBodyGyro",-0.261534866246784,-0.453180598245614
"WALKING",6,"tBodyAcc",0.0521534277615789,-0.212216346521637
"WALKING",6,"tBodyAccJerk",0.0153620346959064,-0.233491086563743
"WALKING",6,"tBodyAccJerkMag",-0.195117026052632,-0.0706029648421053
"WALKING",6,"tBodyAccMag",-0.166840713631579,-0.266734167368421
"WALKING",6,"tBodyGyro",-0.00535832843918129,-0.386954185087719
"WALKING",6,"tBodyGyroJerk",-0.0593599115385965,-0.255225200639181
"WALKING",6,"tBodyGyroJerkMag",-0.321290483140351,-0.364708342315789
"WALKING",6,"tBodyGyroMag",-0.281207841122807,-0.36560291677193
"WALKING",6,"tGravityAcc",0.258853828497076,-0.966411163450292
"WALKING",6,"tGravityAccMag",-0.166840713631579,-0.266734167368421
"WALKING",7,"fBodyAcc",-0.122873866942865,-0.110813301081345
"WALKING",7,"fBodyAccJerk",-0.204466352665205,-0.199752692078363
"WALKING",7,"fBodyAccMag",-0.151243649578947,-0.351706780526316
"WALKING",7,"fBodyBodyAccJerkMag",-0.0384187298547368,-0.022138358
"WALKING",7,"fBodyBodyGyroJerkMag",-0.155339855862632,-0.0841663774087719
"WALKING",7,"fBodyBodyGyroMag",-0.192909765467895,-0.343894914947368
"WALKING",7,"fBodyGyro",-0.279031803332749,-0.439248217976608
"WALKING",7,"tBodyAcc",0.0486756871538012,-0.0816246045152047
"WALKING",7,"tBodyAccJerk",0.029179560694152,-0.183419878454269
"WALKING",7,"tBodyAccJerkMag",-0.192948900438596,-0.027557329277193
"WALKING",7,"tBodyAccMag",-0.0978090439438596,-0.198554708385965
"WALKING",7,"tBodyGyro",-0.00577085339847953,-0.376808452578947
"WALKING",7,"tBodyGyroJerk",-0.0726673706851228,-0.281368892990058
"WALKING",7,"tBodyGyroJerkMag",-0.300022779964912,-0.0953401161070176
"WALKING",7,"tBodyGyroMag",-0.305959351403509,-0.19828316695614
"WALKING",7,"tGravityAcc",0.204207514855561,-0.967138399005848
"WALKING",7,"tGravityAccMag",-0.0978090439438596,-0.198554708385965
"WALKING",8,"fBodyAcc",-0.0563470711111111,0.00600691014027778
"WALKING",8,"fBodyAccJerk",-0.197692895294444,-0.120015719416667
"WALKING",8,"fBodyAccMag",-0.09521728274375,-0.360818978541667
"WALKING",8,"fBodyBodyAccJerkMag",-0.123834409766667,-0.276436130125
"WALKING",8,"fBodyBodyGyroJerkMag",-0.473026230833333,-0.581240190833333
"WALKING",8,"fBodyBodyGyroMag",-0.301241848645833,-0.327459577895833
"WALKING",8,"fBodyGyro",-0.164898315206944,-0.189343987402778
"WALKING",8,"tBodyAcc",0.049590444211875,0.0216959282979167
"WALKING",8,"tBodyAccJerk",0.021208691686875,-0.135967226611111
"WALKING",8,"tBodyAccJerkMag",-0.0668322430433333,-0.184571053979167
"WALKING",8,"tBodyAccMag",0.0516786278104167,-0.1804072826
"WALKING",8,"tBodyGyro",-0.00710572539,-0.162217260059028
"WALKING",8,"tBodyGyroJerk",-0.0732143061493056,-0.354195140770833
"WALKING",8,"tBodyGyroJerkMag",-0.339129269583333,-0.502957255416667
"WALKING",8,"tBodyGyroMag",-0.00310243820125,-0.238746703958333
"WALKING",8,"tGravityAcc",0.170072105457104,-0.962724553541667
"WALKING",8,"tGravityAccMag",0.0516786278104167,-0.1804072826
"WALKING",9,"fBodyAcc",-0.267731679865385,-0.158596353892179
"WALKING",9,"fBodyAccJerk",-0.360504413846154,-0.272571058833269
"WALKING",9,"fBodyAccMag",-0.318801022711538,-0.513891953269231
"WALKING",9,"fBodyBodyAccJerkMag",-0.316870715576923,-0.322337536730769
"WALKING",9,"fBodyBodyGyroJerkMag",-0.602581618269231,-0.624351923653846
"WALKING",9,"fBodyBodyGyroMag",-0.513797480384615,-0.562714528653846
"WALKING",9,"fBodyGyro",-0.353601497891026,-0.446920690769231
"WALKING",9,"tBodyAcc",0.04986437755975,-0.166004723474103
"WALKING",9,"tBodyAccJerk",0.0319363151505769,-0.297809415987179
"WALKING",9,"tBodyAccJerkMag",-0.203733615519231,-0.317113487115385
"WALKING",9,"tBodyAccMag",-0.0980840496143461,-0.37942877
"WALKING",9,"tBodyGyro",-0.0105887170102564,-0.402967065320513
"WALKING",9,"tBodyGyroJerk",-0.0599631380697436,-0.511355677051282
"WALKING",9,"tBodyGyroJerkMag",-0.510253995769231,-0.599866472692308
"WALKING",9,"tBodyGyroMag",-0.294542266826923,-0.489725811538462
"WALKING",9,"tGravityAcc",0.268192261553974,-0.969246130769231
"WALKING",9,"tGravityAccMag",-0.0980840496143461,-0.37942877
"WALKING",10,"fBodyAcc",-0.157660510915723,-0.257148806401258
"WALKING",10,"fBodyAccJerk",-0.180352138167736,-0.196392569891006
"WALKING",10,"fBodyAccMag",-0.0930237422792453,-0.370471943962264
"WALKING",10,"fBodyBodyAccJerkMag",0.0205189516981132,0.0502087634986792
"WALKING",10,"fBodyBodyGyroJerkMag",-0.515065335849057,-0.517675799056604
"WALKING",10,"fBodyBodyGyroMag",-0.412616909622642,-0.499759796981132
"WALKING",10,"fBodyGyro",-0.243884281721384,-0.31199287354717
"WALKING",10,"tBodyAcc",0.050831404427044,-0.199032657213836
"WALKING",10,"tBodyAccJerk",0.0245271831050314,-0.16292717065283
"WALKING",10,"tBodyAccJerkMag",-0.132624992298283,0.037608338009434
"WALKING",10,"tBodyAccMag",-0.127400912069811,-0.185602396067925
"WALKING",10,"tBodyGyro",0.00913499745381761,-0.279861220855346
"WALKING",10,"tBodyGyroJerk",-0.0785854514836478,-0.401608847924528
"WALKING",10,"tBodyGyroJerkMag",-0.440363636603774,-0.501027916603774
"WALKING",10,"tBodyGyroMag",-0.156458730358491,-0.402025135660377
"WALKING",10,"tGravityAcc",0.31139735754717,-0.967804202075472
"WALKING",10,"tGravityAccMag",-0.127400912069811,-0.185602396067925
"WALKING",11,"fBodyAcc",-0.365328161877175,-0.351134511659322
"WALKING",11,"fBodyAccJerk",-0.46255362240113,-0.457228351719209
"WALKING",11,"fBodyAccMag",-0.458514062542373,-0.584455992033898
"WALKING",11,"fBodyBodyAccJerkMag",-0.395116134237288,-0.41744681559322
"WALKING",11,"fBodyBodyGyroJerkMag",-0.751914457457627,-0.773574064745763
"WALKING",11,"fBodyBodyGyroMag",-0.610222628813559,-0.59974543779661
"WALKING",11,"fBodyGyro",-0.502051347570621,-0.525122697514124
"WALKING",11,"tBodyAcc",0.0496926684950282,-0.335226819421469
"WALKING",11,"tBodyAccJerk",0.0274581175751412,-0.443530101666667
"WALKING",11,"tBodyAccJerkMag",-0.402333202033898,-0.403141284745763
"WALKING",11,"tBodyAccMag",-0.288323472033898,-0.487735915084746
"WALKING",11,"tBodyGyro",-0.00960964914014407,-0.510050140225989
"WALKING",11,"tBodyGyroJerk",-0.0591684732016949,-0.610230031864407
"WALKING",11,"tBodyGyroJerkMag",-0.63073270559322,-0.753671416101695
"WALKING",11,"tBodyGyroMag",-0.421801673559322,-0.558362783220339
"WALKING",11,"tGravityAcc",0.289491932096045,-0.969398084011299
"WALKING",11,"tGravityAccMag",-0.288323472033898,-0.487735915084746
"WALKING",12,"fBodyAcc",-0.182661798267333,-0.273789745031333
"WALKING",12,"fBodyAccJerk",-0.2381266795794,-0.218867341597667
"WALKING",12,"fBodyAccMag",-0.153116002784,-0.4088962994
"WALKING",12,"fBodyBodyAccJerkMag",-0.029912425338,-0.013953908696
"WALKING",12,"fBodyBodyGyroJerkMag",-0.5611764414,-0.5649340126
"WALKING",12,"fBodyBodyGyroMag",-0.442503784,-0.4948022154
"WALKING",12,"fBodyGyro",-0.395714917986667,-0.4863992442
"WALKING",12,"tBodyAcc",0.052802210558,-0.220762628568
"WALKING",12,"tBodyAccJerk",0.0235223222145333,-0.205062805881667
"WALKING",12,"tBodyAccJerkMag",-0.144064922688,-0.02028505044
"WALKING",12,"tBodyAccMag",-0.102204550448,-0.23697286882
"WALKING",12,"tBodyGyro",-0.0129896221318,-0.448611718346667
"WALKING",12,"tBodyGyroJerk",-0.0529417838415333,-0.4842467096
"WALKING",12,"tBodyGyroJerkMag",-0.5174937754,-0.5488904506
"WALKING",12,"tBodyGyroMag",-0.35593036512,-0.4132083408
"WALKING",12,"tGravityAcc",0.258268592373333,-0.964669507
"WALKING",12,"tGravityAccMag",-0.102204550448,-0.23697286882
"WALKING",13,"fBodyAcc",-0.162122187314854,-0.176999783697661
"WALKING",13,"fBodyAccJerk",-0.225548010775439,-0.177071783884854
"WALKING",13,"fBodyAccMag",-0.23460086645614,-0.438388953157895
"WALKING",13,"fBodyBodyAccJerkMag",-0.15211150075614,-0.113591923723684
"WALKING",13,"fBodyBodyGyroJerkMag",-0.338527133789474,-0.349285611070175
"WALKING",13,"fBodyBodyGyroMag",-0.267472373877193,-0.379951835438597
"WALKING",13,"fBodyGyro",-0.241892661097661,-0.403222372391813
"WALKING",13,"tBodyAcc",0.0486285363210526,-0.141872413947953
"WALKING",13,"tBodyAccJerk",0.0300050526171345,-0.179664787649591
"WALKING",13,"tBodyAccJerkMag",-0.133205034736842,-0.131788528797719
"WALKING",13,"tBodyAccMag",-0.135643867842105,-0.292546377017544
"WALKING",13,"tBodyGyro",-0.00628248320374269,-0.343151137532164
"WALKING",13,"tBodyGyroJerk",-0.0641047032883041,-0.305446263187135
"WALKING",13,"tBodyGyroJerkMag",-0.303508210175439,-0.322118379807018
"WALKING",13,"tBodyGyroMag",-0.218669558421053,-0.253240071964912
"WALKING",13,"tGravityAcc",0.165299136584795,-0.960694118596491
"WALKING",13,"tGravityAccMag",-0.135643867842105,-0.292546377017544
"WALKING",14,"fBodyAcc",-0.257822150477401,-0.121547256429322
"WALKING",14,"fBodyAccJerk",-0.421675465480226,-0.455738046384181
"WALKING",14,"fBodyAccMag",-0.373516771016949,-0.457490009491525
"WALKING",14,"fBodyBodyAccJerkMag",-0.431591453389831,-0.453426008983051
"WALKING",14,"fBodyBodyGyroJerkMag",-0.591036936101695,-0.65567766220339
"WALKING",14,"fBodyBodyGyroMag",-0.311386449661017,-0.265504551525424
"WALKING",14,"fBodyGyro",-0.312472186847458,-0.242339989942316
"WALKING",14,"tBodyAcc",0.0478082304706215,-0.134789220932825
"WALKING",14,"tBodyAccJerk",0.0387253728664972,-0.423875892485876
"WALKING",14,"tBodyAccJerkMag",-0.377293155084746,-0.439746918474576
"WALKING",14,"tBodyAccMag",-0.144404671779661,-0.36380562779661
"WALKING",14,"tBodyGyro",-0.0117075212188701,-0.247106094278249
"WALKING",14,"tBodyGyroJerk",-0.0644785332204915,-0.535228433728814
"WALKING",14,"tBodyGyroJerkMag",-0.519895046779661,-0.606103313898305
"WALKING",14,"tBodyGyroMag",-0.137208741864407,-0.201401930542373
"WALKING",14,"tGravityAcc",0.0367212900564972,-0.958929929943503
"WALKING",14,"tGravityAccMag",-0.144404671779661,-0.36380562779661
"WALKING",15,"fBodyAcc",-0.253687320453148,-0.262994139315741
"WALKING",15,"fBodyAccJerk",-0.368888348555556,-0.398411707647901
"WALKING",15,"fBodyAccMag",-0.275156242062037,-0.458344792407407
"WALKING",15,"fBodyBodyAccJerkMag",-0.289753952407407,-0.342411927851852
"WALKING",15,"fBodyBodyGyroJerkMag",-0.645075178148148,-0.654010147222222
"WALKING",15,"fBodyBodyGyroMag",-0.489166383703704,-0.481750218518519
"WALKING",15,"fBodyGyro",-0.416761840654321,-0.422330726987654
"WALKING",15,"tBodyAcc",0.0497321381451235,-0.235993837411543
"WALKING",15,"tBodyAccJerk",0.033113887988142,-0.363804184098086
"WALKING",15,"tBodyAccJerkMag",-0.320129322962963,-0.310071425166667
"WALKING",15,"tBodyAccMag",-0.186514650759259,-0.323878324074074
"WALKING",15,"tBodyGyro",-0.010827560331358,-0.412340761111111
"WALKING",15,"tBodyGyroJerk",-0.0613401939702469,-0.525946510432099
"WALKING",15,"tBodyGyroJerkMag",-0.543979500555556,-0.63778595537037
"WALKING",15,"tBodyGyroMag",-0.243711124444444,-0.425798469148148
"WALKING",15,"tGravityAcc",0.264447260790123,-0.969170851604938
"WALKING",15,"tGravityAccMag",-0.186514650759259,-0.323878324074074
"WALKING",16,"fBodyAcc",-0.320218049869281,-0.314647494869281
"WALKING",16,"fBodyAccJerk",-0.43933646627451,-0.431044351830065
"WALKING",16,"fBodyAccMag",-0.410463241960784,-0.592150985098039
"WALKING",16,"fBodyBodyAccJerkMag",-0.378278490588235,-0.441447754509804
"WALKING",16,"fBodyBodyGyroJerkMag",-0.72068229,-0.745726853921569
"WALKING",16,"fBodyBodyGyroMag",-0.669228540784314,-0.721137001568627
"WALKING",16,"fBodyGyro",-0.549454575882353,-0.562967268562091
"WALKING",16,"tBodyAcc",0.0489302739201961,-0.293020692169935
"WALKING",16,"tBodyAccJerk",0.0301049522607843,-0.420681938169935
"WALKING",16,"tBodyAccJerkMag",-0.363144483529412,-0.403386563921569
"WALKING",16,"tBodyAccMag",-0.258766694117647,-0.47180926745098
"WALKING",16,"tBodyGyro",-0.000967562223790849,-0.544085003921569
"WALKING",16,"tBodyGyroJerk",-0.0692012332235294,-0.653130751699346
"WALKING",16,"tBodyGyroJerkMag",-0.671541834117647,-0.722808438431373
"WALKING",16,"tBodyGyroMag",-0.485931932745098,-0.665078404313725
"WALKING",16,"tGravityAcc",0.213935161496732,-0.972547230588235
"WALKING",16,"tGravityAccMag",-0.258766694117647,-0.47180926745098
"WALKING",17,"fBodyAcc",-0.269617079808579,-0.207603887367213
"WALKING",17,"fBodyAccJerk",-0.380368624021858,-0.311592354337705
"WALKING",17,"fBodyAccMag",-0.429380043442623,-0.565162507704918
"WALKING",17,"fBodyBodyAccJerkMag",-0.335938891803279,-0.211231860180328
"WALKING",17,"fBodyBodyGyroJerkMag",-0.582711859672131,-0.520385479180328
"WALKING",17,"fBodyBodyGyroMag",-0.518618058688525,-0.615320077704918
"WALKING",17,"fBodyGyro",-0.432230737540984,-0.460952259344262
"WALKING",17,"tBodyAcc",0.0480207309597268,-0.20096815022847
"WALKING",17,"tBodyAccJerk",0.0382346820945355,-0.327778150149727
"WALKING",17,"tBodyAccJerkMag",-0.301093269180328,-0.275672786229508
"WALKING",17,"tBodyAccMag",-0.151151487704918,-0.461837866885246
"WALKING",17,"tBodyGyro",-0.00582890796612022,-0.440263617431694
"WALKING",17,"tBodyGyroJerk",-0.0664216958218579,-0.505307508196721
"WALKING",17,"tBodyGyroJerkMag",-0.517167440655738,-0.53970849147541
"WALKING",17,"tBodyGyroMag",-0.335009836885246,-0.522494763606557
"WALKING",17,"tGravityAcc",0.185973012065574,-0.968833267486339
"WALKING",17,"tGravityAccMag",-0.151151487704918,-0.461837866885246
"WALKING",18,"fBodyAcc",-0.368284159583333,-0.361734473988095
"WALKING",18,"fBodyAccJerk",-0.459284316904762,-0.45352801922619
"WALKING",18,"fBodyAccMag",-0.424386734107143,-0.565563056964286
"WALKING",18,"fBodyBodyAccJerkMag",-0.41403775125,-0.444453486071429
"WALKING",18,"fBodyBodyGyroJerkMag",-0.710596311071429,-0.769408385535714
"WALKING",18,"fBodyBodyGyroMag",-0.620331394285714,-0.668908146607143
"WALKING",18,"fBodyGyro",-0.572907976666667,-0.581400607738095
"WALKING",18,"tBodyAcc",0.0506223599735119,-0.343786485738095
"WALKING",18,"tBodyAccJerk",0.0385706890095238,-0.440513846011905
"WALKING",18,"tBodyAccJerkMag",-0.379269262142857,-0.42541866125
"WALKING",18,"tBodyAccMag",-0.287908078035714,-0.460346465357143
"WALKING",18,"tBodyGyro",-0.00228028947922619,-0.570762840654762
"WALKING",18,"tBodyGyroJerk",-0.0634279329897619,-0.645439779047619
"WALKING",18,"tBodyGyroJerkMag",-0.636485896964286,-0.726591779107143
"WALKING",18,"tBodyGyroMag",-0.500471147857143,-0.60851009125
"WALKING",18,"tGravityAcc",0.202872273755952,-0.976935463452381
"WALKING",18,"tGravityAccMag",-0.287908078035714,-0.460346465357143
"WALKING",19,"fBodyAcc",0.0116178837915385,-0.0597131105916667
"WALKING",19,"fBodyAccJerk",-0.0283326441375641,-0.0171973731704487
"WALKING",19,"fBodyAccMag",0.0322272296217308,-0.324793406057692
"WALKING",19,"fBodyBodyAccJerkMag",0.0730179928688462,-0.0222869586038462
"WALKING",19,"fBodyBodyGyroJerkMag",-0.262442822846154,-0.336148733
"WALKING",19,"fBodyBodyGyroMag",-0.0952460452365385,-0.141598402309615
"WALKING",19,"fBodyGyro",0.0400942233485897,-0.153890095267692
"WALKING",19,"tBodyAcc",0.0440057134416667,-0.00219377398692308
"WALKING",19,"tBodyAccJerk",0.0212943681397533,0.00394778374814102
"WALKING",19,"tBodyAccJerkMag",0.109450990201923,0.0356558788076923
"WALKING",19,"tBodyAccMag",0.0648173438653846,-0.0993927171359615
"WALKING",19,"tBodyGyro",-0.0076144443900641,-0.081681630371859
"WALKING",19,"tBodyGyroJerk",-0.0580857888538462,-0.141656746885897
"WALKING",19,"tBodyGyroJerkMag",-0.164699977592308,-0.271487480103846
"WALKING",19,"tBodyGyroMag",0.100045071430769,-0.0218463165461538
"WALKING",19,"tGravityAcc",0.207347193166667,-0.952566864615385
"WALKING",19,"tGravityAccMag",0.0648173438653846,-0.0993927171359615
"WALKING",20,"fBodyAcc",-0.00538406098366013,-0.0210156765947712
"WALKING",20,"fBodyAccJerk",-0.10892591945098,-0.0981045315134641
"WALKING",20,"fBodyAccMag",-0.00353341793921569,-0.389934004313725
"WALKING",20,"fBodyBodyAccJerkMag",0.0545269493972549,-0.0310650270227451
"WALKING",20,"fBodyBodyGyroJerkMag",-0.180365335498431,-0.171975765239216
"WALKING",20,"fBodyBodyGyroMag",-0.0520065599062745,-0.196210236058824
"WALKING",20,"fBodyGyro",-0.0571675892331373,-0.145727976224183
"WALKING",20,"tBodyAcc",0.0459499557091503,0.0175649330784314
"WALKING",20,"tBodyAccJerk",0.0231353495535948,-0.0779995773568627
"WALKING",20,"tBodyAccJerkMag",-0.0429359302764706,0.0210765716843137
"WALKING",20,"tBodyAccMag",0.039402280578902,-0.156930391921569
"WALKING",20,"tBodyGyro",-0.00412649476039216,-0.104285643236601
"WALKING",20,"tBodyGyroJerk",-0.0581147277176471,-0.202608621141176
"WALKING",20,"tBodyGyroJerkMag",-0.194893253196078,-0.149864146847059
"WALKING",20,"tBodyGyroMag",0.0686275147882353,-0.0367853189588235
"WALKING",20,"tGravityAcc",0.173463692849673,-0.962060363202614
"WALKING",20,"tGravityAccMag",0.039402280578902,-0.156930391921569
"WALKING",21,"fBodyAcc",-0.179986214626282,-0.158690384978205
"WALKING",21,"fBodyAccJerk",-0.239568969444872,-0.188605910648718
"WALKING",21,"fBodyAccMag",-0.251266388923077,-0.438149791153846
"WALKING",21,"fBodyBodyAccJerkMag",-0.144009889665385,-0.0186734409634615
"WALKING",21,"fBodyBodyGyroJerkMag",-0.4995972025,-0.429323466346154
"WALKING",21,"fBodyBodyGyroMag",-0.409516081153846,-0.512249343076923
"WALKING",21,"fBodyGyro",-0.300554648160256,-0.432255160897436
"WALKING",21,"tBodyAcc",0.0522343875247436,-0.137471839455833
"WALKING",21,"tBodyAccJerk",0.0234652718096154,-0.191581954739442
"WALKING",21,"tBodyAccJerkMag",-0.148138991523077,-0.0838487968942308
"WALKING",21,"tBodyAccMag",-0.123455661519231,-0.299709752173077
"WALKING",21,"tBodyGyro",-0.00219673012487179,-0.380666933333333
"WALKING",21,"tBodyGyroJerk",-0.0668536691269231,-0.405563426102564
"WALKING",21,"tBodyGyroJerkMag",-0.426930725,-0.450369988846154
"WALKING",21,"tBodyGyroMag",-0.284775644807692,-0.408304434423077
"WALKING",21,"tGravityAcc",0.0901974304487179,-0.969553421346154
"WALKING",21,"tGravityAccMag",-0.123455661519231,-0.299709752173077
"WALKING",22,"fBodyAcc",-0.0697806174188406,-0.0751264595246377
"WALKING",22,"fBodyAccJerk",-0.0528941765724638,-0.0372557586606667
"WALKING",22,"fBodyAccMag",-0.0241584964891304,-0.381399308043478
"WALKING",22,"fBodyBodyAccJerkMag",0.0659727285,0.158286745226087
"WALKING",22,"fBodyBodyGyroJerkMag",-0.553946121521739,-0.476405270434783
"WALKING",22,"fBodyBodyGyroMag",-0.438378722826087,-0.464019127391304
"WALKING",22,"fBodyGyro",-0.243108912144928,-0.369764868913043
"WALKING",22,"tBodyAcc",0.0516769060898333,-0.0405423138927536
"WALKING",22,"tBodyAccJerk",0.0342964372776087,-0.0172449676594203
"WALKING",22,"tBodyAccJerkMag",0.02291996735,0.111532924945652
"WALKING",22,"tBodyAccMag",0.0722419121669565,-0.161591787478261
"WALKING",22,"tBodyGyro",-0.00592808553188406,-0.31876649584058
"WALKING",22,"tBodyGyroJerk",-0.0740499593804348,-0.370936673775362
"WALKING",22,"tBodyGyroJerkMag",-0.461999528913043,-0.503106312391304
"WALKING",22,"tBodyGyroMag",-0.210608043717391,-0.390775683913043
"WALKING",22,"tGravityAcc",0.233276492956522,-0.962810211884058
"WALKING",22,"tGravityAccMag",0.0722419121669565,-0.161591787478261
"WALKING",23,"fBodyAcc",-0.0888109372875706,-0.138729300365537
"WALKING",23,"fBodyAccJerk",-0.167700436034463,-0.100794925043503
"WALKING",23,"fBodyAccMag",-0.0942606311677966,-0.407577515762712
"WALKING",23,"fBodyBodyAccJerkMag",-0.0180705701559322,-0.0457372334118644
"WALKING",23,"fBodyBodyGyroJerkMag",0.146618569064407,0.287834616098305
"WALKING",23,"fBodyBodyGyroMag",0.185078207383051,-0.061476584759322
"WALKING",23,"fBodyGyro",-0.112340036808475,-0.182097013799435
"WALKING",23,"tBodyAcc",0.0471556729864407,-0.0894405581724859
"WALKING",23,"tBodyAccJerk",0.037239798289209,-0.113047120559887
"WALKING",23,"tBodyAccJerkMag",-0.0670819655881356,-0.0268194363050847
"WALKING",23,"tBodyAccMag",-0.0988770198220339,-0.209989354570847
"WALKING",23,"tBodyGyro",-0.00647834282627119,-0.148166769137853
"WALKING",23,"tBodyGyroJerk",-0.0665945173032768,-0.147493425508475
"WALKING",23,"tBodyGyroJerkMag",0.0115305410508475,0.250173204117966
"WALKING",23,"tBodyGyroMag",-0.0120968259523729,0.163346451623729
"WALKING",23,"tGravityAcc",0.205761652768362,-0.958920984237288
"WALKING",23,"tGravityAccMag",-0.0988770198220339,-0.209989354570847
"WALKING",24,"fBodyAcc",-0.346702185810345,-0.320049011482759
"WALKING",24,"fBodyAccJerk",-0.444125900057471,-0.43770329987931
"WALKING",24,"fBodyAccMag",-0.434618912068966,-0.590265845517241
"WALKING",24,"fBodyBodyAccJerkMag",-0.418641046896552,-0.40297998362069
"WALKING",24,"fBodyBodyGyroJerkMag",-0.571594392068966,-0.567447731896552
"WALKING",24,"fBodyBodyGyroMag",-0.534509163793103,-0.668032801896552
"WALKING",24,"fBodyGyro",-0.446528145172414,-0.522049989885057
"WALKING",24,"tBodyAcc",0.0479467410224138,-0.304576626916667
"WALKING",24,"tBodyAccJerk",0.024559739287931,-0.426424294195402
"WALKING",24,"tBodyAccJerkMag",-0.399722201034483,-0.409824562586207
"WALKING",24,"tBodyAccMag",-0.299983613965517,-0.48106401862069
"WALKING",24,"tBodyGyro",-0.00771854767643678,-0.487972552241379
"WALKING",24,"tBodyGyroJerk",-0.0622680734965517,-0.520996076034483
"WALKING",24,"tBodyGyroJerkMag",-0.507824745862069,-0.556022765862069
"WALKING",24,"tBodyGyroMag",-0.403064156896552,-0.563863212586207
"WALKING",24,"tGravityAcc",0.234558269913793,-0.969511403735632
"WALKING",24,"tGravityAccMag",-0.299983613965517,-0.48106401862069
"WALKING",25,"fBodyAcc",-0.464827466851351,-0.397462782562613
"WALKING",25,"fBodyAccJerk",-0.573112323153153,-0.560773069684685
"WALKING",25,"fBodyAccMag",-0.566060023108108,-0.632927475540541
"WALKING",25,"fBodyBodyAccJerkMag",-0.564591342162162,-0.51900424972973
"WALKING",25,"fBodyBodyGyroJerkMag",-0.770300895540541,-0.75738578027027
"WALKING",25,"fBodyBodyGyroMag",-0.562733252702703,-0.529262243378378
"WALKING",25,"fBodyGyro",-0.550661006891892,-0.525807866531532
"WALKING",25,"tBodyAcc",0.0505357867617117,-0.398331086112613
"WALKING",25,"tBodyAccJerk",0.0241107454785135,-0.555280684594595
"WALKING",25,"tBodyAccJerkMag",-0.538291424594595,-0.542870062567568
"WALKING",25,"tBodyAccMag",-0.40528943,-0.565601466081081
"WALKING",25,"tBodyGyro",-0.0036401568840991,-0.52265536554054
"WALKING",25,"tBodyGyroJerk",-0.0645151811835586,-0.65572288045045
"WALKING",25,"tBodyGyroJerkMag",-0.678466069054054,-0.757032544864865
"WALKING",25,"tBodyGyroMag",-0.394362401351351,-0.489809386081081
"WALKING",25,"tGravityAcc",0.332861172400901,-0.96319614518018
"WALKING",25,"tGravityAccMag",-0.40528943,-0.565601466081081
"WALKING",26,"fBodyAcc",-0.269400450610169,-0.306056360096045
"WALKING",26,"fBodyAccJerk",-0.353810645570621,-0.339849511050847
"WALKING",26,"fBodyAccMag",-0.379836742711864,-0.537183967118644
"WALKING",26,"fBodyBodyAccJerkMag",-0.293358341186441,-0.268948465423729
"WALKING",26,"fBodyBodyGyroJerkMag",-0.619461036101695,-0.612930343220339
"WALKING",26,"fBodyBodyGyroMag",-0.551927613050847,-0.60946621661017
